Date,Change in private inventories,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Farm,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Net exports of goods and services,Nondefense,Nondurable goods,Nonfarm,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
2019-10-01,23455.0,415283.0,117920.0,1026978.6666666666,1549885.0,93795.0,1208882.0,2537466.0,-10768.0,1439895.0,424711.0,1141524.0,3857115.0,1094918.0,1032994.0,354002.0,355128.0,2895853.3333333335,3864968.0,21933217.0,261344.33333333334,1661915.0,3880570.0,2529264.0,9679323.0,2606738.0,3050824.0,256503.0,395667.0,1105309.0,1237204.0,552543.0,863886.0,-513359.0,576008.0,3047119.0,34223.0,3010301.0,277747.0,205047.0,260591.0,1181790.0,1257847.0,14701038.0,608933.0,438293.0,549762.0,846813.0,3867255.6666666665,461752.0,2425073.0,696110.0,296122.0,502022.0
2020-01-01,-39039.0,376097.0,108772.0,1045338.0,1475010.0,93915.0,1143583.0,2416181.0,-13806.0,1459279.0,490505.0,1149407.0,3841036.0,1171097.0,951899.0,351659.0,317018.0,2843437.3333333335,3943012.0,21727657.0,268999.3333333333,1672521.0,3801997.0,2443442.0,9449358.0,2626048.0,2929759.0,246872.0,371825.0,1124989.0,1182016.0,494778.0,871343.0,-513578.0,587936.0,3081354.0,-25233.0,2961131.0,263054.0,193454.0,253245.0,1217142.0,1256871.0,14496227.0,564548.0,435118.0,558196.0,879905.0,3770618.0,472878.0,2483733.0,692559.0,271641.0,457142.0
2020-04-01,-282276.0,295854.0,126073.0,1069807.6666666667,1455744.0,90168.0,1015143.0,1814401.0,-10853.0,1567725.0,529100.0,1119381.0,3552634.0,1204606.0,636502.0,345159.0,197307.0,2488154.3333333335,4025974.0,19935444.0,272183.3333333333,1596892.0,3270358.0,2057824.0,8261084.0,2676473.0,2350926.0,228507.0,388185.0,1110023.0,1067792.0,486771.0,874262.0,-536525.0,693463.0,2929710.0,-271423.0,2734481.0,262112.0,155405.0,225610.0,1231944.0,1088107.0,13175637.0,382412.0,468409.0,549391.0,818153.0,3292167.0,470464.0,2458248.0,609315.0,172841.0,300385.0
2020-07-01,98975.0,394523.0,132652.0,1060811.6666666667,1751739.0,86202.0,1120484.0,2105083.0,-8285.0,1526503.0,458266.0,1154569.0,3802372.0,1211027.0,855565.0,408878.0,259149.0,2897120.0,4001570.0,21684551.0,273045.0,1654043.0,3901347.0,2408136.0,9104500.0,2702604.0,2801482.0,240195.0,416476.0,1133639.0,1195777.0,598001.0,880236.0,-696399.0,646267.0,3163528.0,107260.0,2852216.0,283824.0,216760.0,250593.0,1298830.0,1176515.0,14478033.0,461867.0,528099.0,571766.0,950156.0,3564412.6666666665,475672.0,2475067.0,598092.0,213220.0,345244.0
2020-10-01,78055.0,405678.0,138947.0,1065180.0,1785224.0,86963.0,1158835.0,2268891.0,-7250.0,1538559.0,449935.0,1188136.0,3968294.0,1208759.0,851876.0,411568.0,260153.0,3015877.6666666665,4027995.0,22068767.0,277485.0,1697433.0,4046349.0,2507258.0,9333076.0,2730834.0,3027199.0,248459.0,425126.0,1176382.0,1247499.0,607286.0,913977.0,-758308.0,624582.0,3184497.0,85305.0,2934089.0,286178.0,223843.0,257590.0,1309908.0,1219921.0,14752732.0,472001.0,542527.0,594779.0,1034205.0,3667062.6666666665,494640.0,2489436.0,598872.0,227660.0,363049.0
2021-01-01,-41219.0,438402.0,147583.0,1108402.3333333333,1917391.0,86451.0,1180757.0,2381224.0,2888.0,1613433.0,434283.0,1226420.0,4086717.0,1252676.0,903164.0,441571.0,318648.0,3182198.0,4147626.0,22656793.0,274139.3333333333,1691017.0,4045497.0,2533956.0,9576198.0,2771668.0,3176982.0,249801.0,437383.0,1206869.0,1256734.0,672563.0,905020.0,-795758.0,708413.0,3331555.0,-44107.0,3000219.0,289800.0,235312.0,259839.0,1321828.0,1261131.0,15259427.0,503919.0,567946.0,610267.0,1086498.0,3757013.0,510152.0,2534194.0,612592.0,233734.0,375941.0
2021-04-01,-164611.0,481685.0,142026.0,1116090.6666666667,2050319.0,88352.0,1196735.0,2505032.0,-1610.0,1597407.0,418837.0,1254694.0,4182192.0,1282147.0,1040681.0,455353.0,369256.0,3353302.6666666665,4170015.0,23368861.0,273914.6666666667,1734255.0,4017581.0,2622981.0,10053863.0,2808630.0,3340114.0,265102.0,436596.0,1247913.0,1315418.0,744635.0,909145.0,-835082.0,688262.0,3493328.0,-163002.0,3067327.0,294571.0,253314.0,260576.0,1360240.0,1317337.0,16016346.0,559268.0,597018.0,629818.0,1114865.0,3933861.6666666665,529743.0,2572609.0,622679.0,234460.0,450273.0
2021-07-01,1807.0,477078.0,144336.0,1128970.0,1953274.0,91980.0,1178645.0,2570103.0,-1450.0,1584959.0,437632.0,1279429.0,4231018.0,1301170.0,1113567.0,447148.0,403592.0,3366258.6666666665,4213970.0,23921991.0,275686.6666666667,1768798.0,4232825.0,2677615.0,10424398.0,2857931.0,3458783.0,274569.0,432639.0,1277154.0,1331166.0,665178.0,908805.0,-888680.0,676154.0,3548573.0,3257.0,3085885.0,288303.0,256228.0,264181.0,1366733.0,1376587.0,16363876.0,604967.0,584720.0,644611.0,1145132.0,4097995.3333333335,540563.0,2629011.0,630086.0,207257.0,514301.0
2021-10-01,252794.0,485150.0,155364.0,1146916.3333333333,2040082.0,95712.0,1198413.0,2765360.0,-5519.0,1616937.0,472516.0,1304107.0,4346390.0,1331499.0,1135781.0,459184.0,451580.0,3547864.3333333335,4282318.0,24777038.0,280523.3333333333,1825540.0,4599184.0,2722669.0,10636566.0,2910268.0,3685956.0,282817.0,461685.0,1316650.0,1353024.0,706952.0,911712.0,-920596.0,705225.0,3666969.0,258313.0,3162920.0,306321.0,264759.0,270606.0,1398740.0,1394434.0,16816132.0,639469.0,609187.0,666350.0,1183470.0,4207951.333333333,554588.0,2665381.0,647857.0,183305.0,529838.0
2022-01-01,244937.0,484170.0,166977.0,1157972.0,2084495.0,96190.0,1267914.0,2848698.0,-10899.0,1606486.0,503372.0,1309536.0,4539883.0,1357236.0,1150154.0,469611.0,496551.0,3682987.6666666665,4332610.0,25215491.0,286231.3333333333,1850064.0,4784820.0,2753784.0,10825635.0,2997529.0,3925742.0,295118.0,489103.0,1360340.0,1346692.0,735363.0,903677.0,-1077044.0,702809.0,3761604.0,255836.0,3319478.0,322127.0,263840.0,291932.0,1423646.0,1424302.0,17175105.0,650789.0,615681.0,687792.0,1220405.0,4300194.333333333,576359.0,2726124.0,691224.0,191761.0,539541.0
2022-04-01,116971.0,494624.0,158011.0,1186677.3333333333,2078816.0,102002.0,1298830.0,3071551.0,-13484.0,1622073.0,536431.0,1312554.0,4669571.0,1385731.0,1234227.0,477594.0,563980.0,3822270.6666666665,4437609.0,25805791.0,292525.6666666667,1877384.0,4786542.0,2772666.0,11096233.0,3080457.0,4093663.0,297792.0,480695.0,1409589.0,1340953.0,727423.0,928771.0,-1022113.0,693302.0,3892273.0,130455.0,3443770.0,322684.0,267977.0,305191.0,1447939.0,1451531.0,17603753.0,672612.0,605821.0,710782.0,1225801.0,4434051.666666667,596806.0,2815536.0,735351.0,215151.0,572186.0
2022-07-01,73821.0,495197.0,167156.0,1196757.0,2083410.0,106097.0,1340446.0,3102550.0,-15246.0,1641380.0,552835.0,1334773.0,4727803.0,1411155.0,1265657.0,478539.0,511464.0,3786284.0,4480050.0,26272011.0,296592.6666666667,1939467.0,4801624.0,2835349.0,11350437.0,3149830.0,3988447.0,297522.0,490016.0,1441793.0,1386632.0,723236.0,930770.0,-885897.0,710610.0,3889552.0,89067.0,3563950.0,322860.0,270964.0,312620.0,1471737.0,1499893.0,17876234.0,682885.0,610672.0,722687.0,1163853.0,4536126.333333333,613009.0,2838670.0,781711.0,240287.0,582050.0
2022-10-01,162858.0,497116.0,156263.0,1213970.0,2065421.0,106394.0,1363606.0,3046718.0,-9492.0,1694203.0,554809.0,1359323.0,4749042.0,1429079.0,1291759.0,476262.0,486485.0,3723388.0,4564792.0,26734277.0,307627.3333333333,1979920.0,4911900.0,2900963.0,11587290.0,3228416.0,3897402.0,304751.0,469767.0,1464227.0,1425111.0,719470.0,956868.0,-850685.0,737335.0,3900750.0,172351.0,3643894.0,313504.0,267287.0,316849.0,1488070.0,1511252.0,18108270.0,702608.0,602402.0,736332.0,1105148.0,4627408.333333333,621501.0,2870589.0,816061.0,272239.0,592970.0
2023-01-01,20894.0,508141.0,149250.0,1226948.0,2146358.0,108441.0,1390069.0,3060562.0,-6725.0,1731621.0,546491.0,1389437.0,4826317.0,1436089.0,1336093.0,485510.0,469350.0,3760063.0,4624586.0,27164359.0,314580.6666666667,1998760.0,4847210.0,2983283.0,11874896.0,3275164.0,3874210.0,310847.0,469935.0,1494649.0,1452269.0,763998.0,976929.0,-813648.0,754692.0,3938465.0,27619.0,3742299.0,320686.0,273394.0,316776.0,1524885.0,1555643.0,18506211.0,726943.0,623456.0,750401.0,1084017.0,4720265.0,635807.0,2892965.0,857581.0,292511.0,608334.0
2023-04-01,10.0,504785.0,150272.0,1224773.0,2143083.0,111045.0,1432118.0,2995524.0,-2270.0,1741785.0,548399.0,1437162.0,4925655.0,1434839.0,1344921.0,476987.0,459125.0,3702583.3333333335,4645905.0,27453815.0,323862.3333333333,2023800.0,4925665.0,3029926.0,12049188.0,3317036.0,3799003.0,313648.0,465843.0,1512881.0,1475401.0,761744.0,989426.0,-803479.0,752360.0,3945054.0,2281.0,3833706.0,315570.0,274202.0,322710.0,1546305.0,1579381.0,18685724.0,730623.0,630150.0,762505.0,1091949.0,4790833.666666667,639332.0,2904120.0,888707.0,329917.0,610138.0
2023-07-01,89189.0,513044.0,148491.0,1252977.0,2141719.0,110980.0,1437247.0,3062041.0,748.0,1780921.0,559390.0,1459329.0,4974163.0,1447551.0,1373384.0,479979.0,476161.0,3754810.3333333335,4756448.0,27967697.0,332505.3333333333,2046329.0,5063353.0,3068561.0,12221665.0,3377429.0,3843132.0,313281.0,463585.0,1527438.0,1486938.0,743421.0,1016605.0,-781091.0,764316.0,4006212.0,88441.0,3848821.0,315094.0,276807.0,323659.0,1569456.0,1580737.0,18928987.0,745086.0,641513.0,769159.0,1125342.0,4856576.333333333,647298.0,2975527.0,884136.0,336722.0,617141.0
2023-10-01,56688.0,514515.0,156961.0,1260575.0,2139317.0,111455.0,1443940.0,3091748.0,-2906.0,1796179.0,561985.0,1459170.0,5046126.0,1457565.0,1403356.0,479107.0,463983.0,3771846.3333333335,4815150.0,28296967.0,344475.3333333333,2090675.0,5102814.0,3148823.0,12433410.0,3421204.0,3882899.0,314469.0,475339.0,1551742.0,1528690.0,730739.0,1025416.0,-791152.0,770763.0,4035441.0,59594.0,3901469.0,318378.0,281243.0,326561.0,1599377.0,1614274.0,19170154.0,754598.0,648228.0,779719.0,1144657.0,4943087.0,660569.0,3018972.0,905787.0,327571.0,631986.0
2024-01-01,21404.0,517278.0,168113.0,1280029.6666666667,2127316.0,113895.0,1458801.0,3125421.0,-3502.0,1810259.0,587019.0,1516434.0,5138499.0,1464852.0,1409366.0,478267.0,443257.0,3785309.0,4880960.0,28624069.0,346957.3333333333,2158006.0,5159903.0,3233571.0,12688903.0,3479743.0,3966989.0,324028.0,483737.0,1584094.0,1570987.0,711876.0,1028387.0,-841569.0,781872.0,4021536.0,24906.0,3957828.0,315624.0,285457.0,330389.0,1596150.0,1643105.0,19424775.0,769117.0,651717.0,794986.0,1180671.0,5053752.333333333,675213.0,3070701.0,914933.0,320648.0,637568.0
2024-04-01,96792.0,521180.0,176091.0,1294046.3333333333,2141834.0,113531.0,1499691.0,3154321.0,7737.0,1842179.0,621315.0,1535832.0,5201053.0,1471392.0,1417458.0,480501.0,456193.0,3836947.6666666665,4943041.0,29016714.0,353634.0,2190409.0,5297844.0,3274327.0,12856759.0,3533959.0,4061192.0,323234.0,495124.0,1602738.0,1569094.0,715598.0,1051468.0,-906870.0,790711.0,4062791.0,89054.0,4018471.0,319033.0,287354.0,331514.0,1614025.0,1662166.0,19682699.0,773584.0,658380.0,798551.0,1182582.0,5129123.0,690656.0,3100862.0,916042.0,349819.0,659434.0
2024-07-01,75970.0,523429.0,191020.0,1315885.3333333333,2168449.0,113842.0,1548052.0,3220292.0,9673.0,1893446.0,643539.0,1572089.0,5269195.0,1487329.0,1431520.0,489318.0,436586.0,3895072.3333333335,5035008.0,29374914.0,362450.3333333333,2253616.0,5345165.0,3344044.0,13029774.0,3575302.0,4163975.0,329087.0,518351.0,1632753.0,1610077.0,723241.0,1091304.0,-943684.0,802142.0,4096664.0,66296.0,4089446.0,327331.0,290637.0,328182.0,1649320.0,1673537.0,19938425.0,778912.0,665253.0,811635.0,1179749.0,5212491.333333333,707275.0,3141562.0,908641.0,372432.0,654371.0
2024-10-01,13634.0,528815.0,181640.0,1332292.6666666667,2232163.0,114251.0,1516876.0,3220929.0,10086.0,1924702.0,647518.0,1606371.0,5275129.0,1503915.0,1455087.0,496016.0,423196.0,3900748.6666666665,5099730.0,29723864.0,367617.0,2274482.0,5288763.0,3405051.0,13253144.0,3622333.0,4141013.0,329167.0,510751.0,1643305.0,1626964.0,763793.0,1110551.0,-920084.0,814152.0,4122631.0,3549.0,4073923.0,329111.0,295594.0,321710.0,1666705.0,1694942.0,20255455.0,794789.0,676759.0,814516.0,1201206.0,5305050.333333333,714538.0,3175027.0,913742.0,355248.0,674571.0
